"Index","Name","Age","Nationality","Overall","Potential","Preferred Foot","Height","Weight","Standardized Height","Height Percentile"
14084,"Howkins","22","England",61,65,"Right",77,185,2.12818474386796,0.983339115386145
14085,"Galindo","19","Mexico",61,70,"Right",72,187,0.241155609582819,0.595282742962414
14086,"Minchev","27","Bulgaria",61,62,"Right",66,132,-2.02327935155936,0.0215221772540829
14087,"Zekaj","18","Serbia",61,76,"Right",74,183,0.995967263296877,0.84036697427128
14088,"Vaiho","29","Sweden",61,61,"Right",74,172,0.995967263296877,0.84036697427128
14089,"Sotomayor","21","Chile",61,73,"Right",70,159,-0.513656044131239,0.303746244407079
14090,"Kennedy","21","NorthernIreland",61,69,"Left",70,154,-0.513656044131239,0.303746244407079
14091,"Baxter","19","England",61,72,"Right",72,168,0.241155609582819,0.595282742962414
14092,"Rueda","22","Argentina",61,69,"Right",69,159,-0.891061870988268,0.186447989397852
14093,"Hepburn-Murphy","19","England",61,75,"Right",68,179,-1.2684676978453,0.102315489580169
14094,"Gipson","22","Germany",61,68,"Right",70,152,-0.513656044131239,0.303746244407079
14095,"Hajti?","20","BosniaHerzegovina",61,72,"Right",76,194,1.75077891701094,0.960008000219213
14096,"Vollert","20","Germany",61,72,"Right",73,183,0.618561436439848,0.731897343398344
14097,"Zapolnik","25","Poland",61,64,"Right",72,170,0.241155609582819,0.595282742962414
14098,"Gül","19","Germany",61,75,"Right",71,165,-0.13625021727421,0.445811738816824
14099,"Klaas","20","Germany",61,76,"Right",70,143,-0.513656044131239,0.303746244407079
14100,"O'Malley","23","Ireland",61,68,"Right",75,183,1.37337309015391,0.915181804492968
14101,"Al","26","SaudiArabia",61,62,"Left",66,137,-2.02327935155936,0.0215221772540829
14102,"Mosevich","21","Argentina",61,73,"Right",74,179,0.995967263296877,0.84036697427128
14103,"Porteous","19","Scotland",61,78,"Right",73,150,0.618561436439848,0.731897343398344
14104,"Mörschel","20","Germany",61,73,"Right",75,179,1.37337309015391,0.915181804492968
14105,"Sa?lam","20","Germany",61,74,"Right",70,159,-0.513656044131239,0.303746244407079
14106,"Bödvarsson","23","Iceland",61,69,"Left",73,176,0.618561436439848,0.731897343398344
14107,"Geisler","21","Germany",61,70,"Right",66,141,-2.02327935155936,0.0215221772540829
14108,"Omotayo","24","Switzerland",61,64,"Right",76,196,1.75077891701094,0.960008000219213
14109,"Rogers","24","Ireland",61,69,"Right",73,170,0.618561436439848,0.731897343398344
14110,"Zendejas","22","UnitedStates",61,71,"Right",77,185,2.12818474386796,0.983339115386145
14111,"Chorý","23","CzechRepublic",61,66,"Right",79,223,2.88299639758202,0.998030440271784
14112,"Vázquez","23","Argentina",61,67,"Right",72,170,0.241155609582819,0.595282742962414
14113,"Ju","28","KoreaRepublic",61,61,"Right",71,172,-0.13625021727421,0.445811738816824
14114,"Masuda","29","Japan",61,63,"Right",72,185,0.241155609582819,0.595282742962414
14115,"Lauberbach","20","Germany",61,69,"Right",76,183,1.75077891701094,0.960008000219213
14116,"Clementia","20","France",61,72,"Right",74,176,0.995967263296877,0.84036697427128
14117,"Orlishausen","35","Germany",61,61,"Right",78,207,2.50559057072499,0.993887645754496
14118,"Whitaker","37","England",61,61,"Right",70,161,-0.513656044131239,0.303746244407079
14119,"Khormi","27","SaudiArabia",61,61,"Right",63,128,-3.15549683213044,0.000801125031197766
14120,"Mari?","31","Croatia",61,61,"Right",72,174,0.241155609582819,0.595282742962414
14121,"Benko","20","Germany",61,77,"Left",71,163,-0.13625021727421,0.445811738816824
14122,"Zhenli","33","ChinaPR",61,61,"Right",76,163,1.75077891701094,0.960008000219213
14123,"Piccinocchi","23","Italy",61,72,"Right",68,148,-1.2684676978453,0.102315489580169
14124,"Pa?canu","19","Romania",61,77,"Right",73,161,0.618561436439848,0.731897343398344
14125,"Al","29","SaudiArabia",61,61,"Left",70,159,-0.513656044131239,0.303746244407079
14126,"Gyeong","26","KoreaRepublic",61,64,"Right",74,179,0.995967263296877,0.84036697427128
14127,"González","22","Chile",61,68,"Right",69,165,-0.891061870988268,0.186447989397852
14128,"Soo","26","KoreaRepublic",61,61,"Right",69,154,-0.891061870988268,0.186447989397852
14129,"Nakazawa","40","Japan",61,61,"Right",74,172,0.995967263296877,0.84036697427128
14130,"Al","24","SaudiArabia",61,67,"Left",70,159,-0.513656044131239,0.303746244407079
14131,"Ibehre","35","England",61,61,"Right",76,203,1.75077891701094,0.960008000219213
14132,"Dong","24","KoreaRepublic",61,66,"Left",69,154,-0.891061870988268,0.186447989397852
14133,"Harzan","29","SaudiArabia",61,61,"Right",66,143,-2.02327935155936,0.0215221772540829
14134,"Hatano","20","Japan",61,74,"Right",78,194,2.50559057072499,0.993887645754496
14135,"Yuanyi","24","ChinaPR",61,64,"Right",71,154,-0.13625021727421,0.445811738816824
14136,"Dobre","19","Romania",61,75,"Right",70,157,-0.513656044131239,0.303746244407079
14137,"Fernández","18","Chile",61,77,"Right",67,146,-1.64587352470233,0.0498949003918574
14138,"López","20","Argentina",61,72,"Right",71,163,-0.13625021727421,0.445811738816824
14139,"Dilo","24","France",61,68,"Right",74,192,0.995967263296877,0.84036697427128
14140,"Beste","19","Germany",61,77,"Left",69,141,-0.891061870988268,0.186447989397852
14141,"Thomas","22","Scotland",61,69,"Left",68,143,-1.2684676978453,0.102315489580169
14142,"Edwards","26","UnitedStates",61,66,"Right",75,205,1.37337309015391,0.915181804492968
14143,"Al","27","SaudiArabia",61,62,"Right",71,148,-0.13625021727421,0.445811738816824
14144,"Engelhardt","25","Germany",61,66,"Right",75,194,1.37337309015391,0.915181804492968
14145,"Yüksel","20","Turkey",61,75,"Left",69,148,-0.891061870988268,0.186447989397852
14146,"Casali","22","Austria",61,67,"Right",75,181,1.37337309015391,0.915181804492968
14147,"Jaiyesimi","20","England",61,73,"Right",71,159,-0.13625021727421,0.445811738816824
14148,"Bisseck","17","Germany",61,82,"Right",76,183,1.75077891701094,0.960008000219213
14149,"Sarr","27","Senegal",61,61,"Right",69,146,-0.891061870988268,0.186447989397852
14150,"Svendsen","18","Norway",61,76,"Right",68,146,-1.2684676978453,0.102315489580169
14151,"Williams","25","England",61,63,"Left",72,159,0.241155609582819,0.595282742962414
14152,"Risa","20","Norway",61,75,"Left",74,168,0.995967263296877,0.84036697427128
14153,"Contreras","24","Colombia",61,68,"Right",68,137,-1.2684676978453,0.102315489580169
14154,"Halliday","22","England",61,69,"Right",71,150,-0.13625021727421,0.445811738816824
14155,"Dietz","21","Germany",61,73,"Right",75,174,1.37337309015391,0.915181804492968
14156,"Al","20","SaudiArabia",61,69,"Right",67,152,-1.64587352470233,0.0498949003918574
14157,"Parra","22","Spain",61,68,"Right",67,143,-1.64587352470233,0.0498949003918574
14158,"Taylor","28","Wales",61,63,"Right",73,183,0.618561436439848,0.731897343398344
14159,"Thomas","24","England",61,66,"Right",73,159,0.618561436439848,0.731897343398344
14160,"Ómarsson","23","Iceland",61,69,"Right",74,172,0.995967263296877,0.84036697427128
14161,"Kopp","23","Germany",61,69,"Right",78,194,2.50559057072499,0.993887645754496
14162,"Binbin","20","ChinaPR",61,74,"Right",70,159,-0.513656044131239,0.303746244407079
14163,"Toye","19","UnitedStates",61,76,"Right",75,181,1.37337309015391,0.915181804492968
14164,"Cordero","23","Spain",61,68,"Right",74,176,0.995967263296877,0.84036697427128
14165,"Jackson","22","UnitedStates",61,70,"Right",73,172,0.618561436439848,0.731897343398344
14166,"Källman","19","Finland",61,70,"Right",72,165,0.241155609582819,0.595282742962414
14167,"Cueto","22","Germany",61,69,"Left",69,141,-0.891061870988268,0.186447989397852
14168,"Guillamón","18","Spain",61,81,"Right",70,161,-0.513656044131239,0.303746244407079
14169,"Camara","25","Senegal",61,67,"Right",77,154,2.12818474386796,0.983339115386145
14170,"Cuesta","25","Colombia",61,67,"Right",77,192,2.12818474386796,0.983339115386145
14171,"Campos","23","Spain",61,70,"Right",74,172,0.995967263296877,0.84036697427128
14172,"Plach","26","Slovakia",61,64,"Right",76,176,1.75077891701094,0.960008000219213
14173,"Belal","24","SaudiArabia",61,65,"Right",73,163,0.618561436439848,0.731897343398344
14174,"Foulon","19","Belgium",61,73,"Left",71,172,-0.13625021727421,0.445811738816824
14175,"Fritzson","22","Sweden",61,67,"Right",72,170,0.241155609582819,0.595282742962414
14176,"Da","19","UnitedStates",61,78,"Left",69,146,-0.891061870988268,0.186447989397852
14177,"Skaanes","23","Norway",61,70,"Right",69,134,-0.891061870988268,0.186447989397852
14178,"Ugbo","19","England",61,76,"Right",73,161,0.618561436439848,0.731897343398344
14179,"Operi","21","France",61,74,"Left",72,161,0.241155609582819,0.595282742962414
14180,"Köppel","23","Germany",61,65,"Left",72,174,0.241155609582819,0.595282742962414
14181,"Dickinson","31","England",61,61,"Left",73,198,0.618561436439848,0.731897343398344
14182,"Robinet","21","France",61,73,"Right",71,165,-0.13625021727421,0.445811738816824
14183,"Valerón","21","Spain",61,71,"Left",72,165,0.241155609582819,0.595282742962414
14184,"Finley","25","England",61,64,"Left",67,150,-1.64587352470233,0.0498949003918574
14185,"Bruhn","24","Denmark",61,65,"Right",74,168,0.995967263296877,0.84036697427128
14186,"Amundsen","20","Denmark",61,74,"Left",70,179,-0.513656044131239,0.303746244407079
14187,"Vollnhofer","33","Austria",61,61,"Right",70,165,-0.513656044131239,0.303746244407079
14188,"Atangana","28","France",61,61,"Right",74,159,0.995967263296877,0.84036697427128
14189,"Tchamba","19","Cameroon",61,74,"Left",72,174,0.241155609582819,0.595282742962414
14190,"Kartalis","23","Greece",61,65,"Left",70,146,-0.513656044131239,0.303746244407079
14191,"Victoria","22","Colombia",61,72,"Right",65,154,-2.40068517841638,0.00818220428633721
14192,"Orona","19","Mexico",61,78,"Right",71,159,-0.13625021727421,0.445811738816824
14193,"Yamaguchi","22","Japan",61,71,"Right",69,154,-0.891061870988268,0.186447989397852
14194,"Sánchez","20","Spain",61,69,"Right",70,154,-0.513656044131239,0.303746244407079
14195,"Kindsvater","25","Germany",61,64,"Left",69,148,-0.891061870988268,0.186447989397852
14196,"Laursen","20","Denmark",61,75,"Left",73,154,0.618561436439848,0.731897343398344
14197,"Bolton","18","England",61,79,"Right",69,159,-0.891061870988268,0.186447989397852
14198,"Miller","29","England",61,61,"Left",69,168,-0.891061870988268,0.186447989397852
14199,"Kotal","24","India",61,66,"Right",70,163,-0.513656044131239,0.303746244407079
14200,"Saavedra","21","Chile",61,69,"Left",68,148,-1.2684676978453,0.102315489580169
14201,"Lorch","22","Germany",61,66,"Right",74,174,0.995967263296877,0.84036697427128
14202,"Hosseini","22","Iran",61,67,"Right",72,168,0.241155609582819,0.595282742962414
14203,"Aguilar","20","Mexico",61,74,"Right",70,165,-0.513656044131239,0.303746244407079
14204,"Giralt","22","Spain",61,71,"Left",75,174,1.37337309015391,0.915181804492968
14205,"Kainz","25","Austria",61,64,"Right",69,154,-0.891061870988268,0.186447989397852
14206,"Barnes","22","England",61,70,"Left",76,172,1.75077891701094,0.960008000219213
14207,"Buitink","18","Netherlands",61,77,"Right",69,150,-0.891061870988268,0.186447989397852
14208,"Eisa","25","BurkinaFaso",61,66,"Right",74,172,0.995967263296877,0.84036697427128
14209,"Hyam","22","Scotland",61,73,"Right",74,154,0.995967263296877,0.84036697427128
14210,"Denton","22","England",61,70,"Left",69,146,-0.891061870988268,0.186447989397852
14211,"Ziegenbein","32","Germany",61,61,"Right",69,159,-0.891061870988268,0.186447989397852
14212,"Pedrosa","20","Spain",61,71,"Left",69,152,-0.891061870988268,0.186447989397852
14213,"Stadler","30","UnitedStates",61,61,"Right",70,157,-0.513656044131239,0.303746244407079
14214,"Xiaoming","22","ChinaPR",61,68,"Right",72,163,0.241155609582819,0.595282742962414
14215,"Muhammed","24","France",61,64,"Right",72,181,0.241155609582819,0.595282742962414
14216,"Al","22","SaudiArabia",61,72,"Right",73,161,0.618561436439848,0.731897343398344
14217,"López","21","Mexico",61,71,"Left",68,146,-1.2684676978453,0.102315489580169
14218,"Ralte","25","India",61,62,"Left",68,157,-1.2684676978453,0.102315489580169
14219,"Payares","23","Colombia",61,71,"Right",72,159,0.241155609582819,0.595282742962414
14220,"Sucsuz","22","Turkey",61,71,"Left",68,148,-1.2684676978453,0.102315489580169
14221,"Cásseres","18","Venezuela",61,78,"Right",69,150,-0.891061870988268,0.186447989397852
14222,"Etuhu","30","Nigeria",61,61,"Right",73,157,0.618561436439848,0.731897343398344
14223,"Al","28","SaudiArabia",61,61,"Right",72,172,0.241155609582819,0.595282742962414
14224,"Dalun","24","ChinaPR",61,66,"Right",67,148,-1.64587352470233,0.0498949003918574
14225,"Charsley","21","Ireland",61,69,"Right",70,141,-0.513656044131239,0.303746244407079
14226,"Giovanni","19","Spain",61,74,"Right",65,123,-2.40068517841638,0.00818220428633721
14227,"Barnofsky","23","Germany",61,66,"Right",75,179,1.37337309015391,0.915181804492968
14228,"Dunk","27","England",61,61,"Left",72,161,0.241155609582819,0.595282742962414
14229,"Galdames","19","Chile",61,72,"Left",70,154,-0.513656044131239,0.303746244407079
14230,"Ando","27","Japan",61,62,"Right",73,174,0.618561436439848,0.731897343398344
14231,"Dabasse","24","France",61,63,"Left",74,174,0.995967263296877,0.84036697427128
14232,"Mladenovic","24","Norway",61,67,"Right",70,143,-0.513656044131239,0.303746244407079
14233,"Hessenthaler","24","England",61,63,"Right",69,141,-0.891061870988268,0.186447989397852
14234,"Sánchez","28","Spain",61,61,"Left",70,154,-0.513656044131239,0.303746244407079
14235,"Funk","22","Germany",61,70,"Right",74,194,0.995967263296877,0.84036697427128
14236,"Amuzie","22","Nigeria",61,71,"Left",73,187,0.618561436439848,0.731897343398344
14237,"Villanueva","19","Chile",61,76,"Right",67,150,-1.64587352470233,0.0498949003918574
14238,"Fan","31","ChinaPR",61,61,"Left",70,163,-0.513656044131239,0.303746244407079
14239,"Egholm","35","Denmark",61,61,"Right",74,190,0.995967263296877,0.84036697427128
14240,"Koglin","21","Germany",61,70,"Left",73,174,0.618561436439848,0.731897343398344
14241,"Tuma","22","Germany",61,68,"Left",70,154,-0.513656044131239,0.303746244407079
14242,"Thorsen","28","Denmark",61,61,"Right",72,174,0.241155609582819,0.595282742962414
14243,"Dos","19","Brazil",61,75,"Right",73,172,0.618561436439848,0.731897343398344
14244,"Awoudja","20","Germany",61,72,"Right",74,190,0.995967263296877,0.84036697427128
14245,"Brodersen","21","Germany",61,71,"Right",74,183,0.995967263296877,0.84036697427128
14246,"Jae","24","KoreaRepublic",61,65,"Right",72,159,0.241155609582819,0.595282742962414
14247,"Alzugaray","28","Argentina",61,61,"Left",67,150,-1.64587352470233,0.0498949003918574
14248,"Franjic","20","Croatia",61,71,"Right",72,165,0.241155609582819,0.595282742962414
14249,"Mara","21","Guinea",61,69,"Right",69,141,-0.891061870988268,0.186447989397852
14250,"Brorsson","19","Sweden",61,72,"Right",74,179,0.995967263296877,0.84036697427128
14251,"Petrak","27","Croatia",61,62,"Right",73,183,0.618561436439848,0.731897343398344
14252,"Camacho","18","Portugal",61,81,"Right",69,143,-0.891061870988268,0.186447989397852
14253,"Will","19","Germany",61,77,"Left",73,170,0.618561436439848,0.731897343398344
14254,"Dønnum","20","Norway",61,71,"Left",70,161,-0.513656044131239,0.303746244407079
14255,"Tanser","23","England",61,65,"Left",72,143,0.241155609582819,0.595282742962414
14256,"Danielak","26","Poland",61,61,"Right",67,146,-1.64587352470233,0.0498949003918574
14257,"Diouf","18","France",61,79,"Right",74,165,0.995967263296877,0.84036697427128
14258,"Torres","21","Spain",61,73,"Right",72,170,0.241155609582819,0.595282742962414
14259,"Jackson","23","Australia",61,70,"Left",76,183,1.75077891701094,0.960008000219213
14260,"Lorea","20","Spain",61,77,"Right",67,150,-1.64587352470233,0.0498949003918574
14261,"Pinga","20","Switzerland",61,73,"Right",73,190,0.618561436439848,0.731897343398344
14262,"Andereggen","18","Argentina",61,79,"Left",69,157,-0.891061870988268,0.186447989397852
14263,"Ambrosiewicz","20","Poland",61,70,"Right",72,165,0.241155609582819,0.595282742962414
14264,"Forss","19","Finland",61,73,"Right",73,143,0.618561436439848,0.731897343398344
14265,"Álvarez","22","Mexico",61,69,"Left",69,159,-0.891061870988268,0.186447989397852
14266,"Michael","20","Nigeria",61,71,"Right",73,183,0.618561436439848,0.731897343398344
14267,"Wallace","26","England",61,61,"Right",71,183,-0.13625021727421,0.445811738816824
14268,"Helmersen","20","Norway",61,72,"Left",75,181,1.37337309015391,0.915181804492968
14269,"Yildirim","23","Germany",61,67,"Right",71,165,-0.13625021727421,0.445811738816824
14270,"López","21","Spain",61,71,"Left",71,165,-0.13625021727421,0.445811738816824
14271,"Byrtek","27","Poland",61,63,"Right",76,185,1.75077891701094,0.960008000219213
14272,"Telford","21","England",61,70,"Left",69,159,-0.891061870988268,0.186447989397852
14273,"Old","32","NewZealand",61,61,"Right",75,187,1.37337309015391,0.915181804492968
14274,"Tifner","21","Argentina",61,70,"Right",69,157,-0.891061870988268,0.186447989397852
14275,"Jiajun","28","ChinaPR",61,61,"Right",72,161,0.241155609582819,0.595282742962414
14276,"Erimuya","20","Nigeria",61,70,"Right",75,165,1.37337309015391,0.915181804492968
14277,"Obilor","27","Nigeria",61,63,"Right",73,209,0.618561436439848,0.731897343398344
